horse_id,horse_name,sire_id,sire_name,dam_id,dam_name,grandsire_id,grandsire_name,dam_sire_id,dam_sire_name
02-07,02-07,,,,,,,,
02-11,02-11,,,,,,,,
0000467314,10,0000466893,Alaa El Din,0000467311,Mona,0000466887,Nazeer,0000466889,Badr
0000467320,12,0000466901,Gassir,0000467319,Inas,0000466900,Kheir,0000466894,Morafic
0000467329,13,0000466904,Anter,0000467328,Nazeera,0000466946,Hamdan,0000466887,Nazeer
0000467315,14,0000466895,Tuhotmos(Usa),0000467313,Azza I,0000466888,El Sareei,0000466891,Sameh
0000467331,15,0000466897,Ghalion,0000467329,13 Bint Nazeera,0000466894,Morafic,0000466904,Anter
6,6,,,,,,,,
7,7,,,,,,,,
8,8,,,,,,,,
9,9,,,,,,,,
0000730343,Aiaisakura,0000263174,Pentaia(Gb),0000166002,Raurerushiidaa,0000335936,Be My Guest(Usa),0000077016,Sakurashiyouri
0000612735,Aiadobenchaa,0000130523,Misutaashiibii,0000221750,Geitoueihitto,0000061253,Toushiyoubooi,0000333722,Rashianruuburu(Usa)
0000230111,Aiamuakutoresu,0000166681,Tamamokurosu,0000100779,Beriigurando,0000082169,Shiibiikurosu,0000333359,Vuenchia(Gb)
0000756890,Aiamuenjieru,0000365330,Bosutonhaabaa(Usa),0000275577,Aiamuzauinaa(Usa),0000336568,Capote(Usa),0000337425,Danzig Connection(Usa)
0000989334,Aiamukaminomago,0000324933,Agunesutakion,0000275577,Aiamuzauinaa(Usa),0000333862,Sandeesairensu(Usa),0000337425,Danzig Connection(Usa)
0000619603,Aiamutsuyoshi,0000262437,Tayasutsuyoshi,0000275577,Aiamuzauinaa(Usa),0000333862,Sandeesairensu(Usa),0000337425,Danzig Connection(Usa)
0000993893,Aiamuneo,0000701577,Neoyunivaasu,0000384278,Ikusupekutotoushain(Usa),0000333862,Sandeesairensu(Usa),0000335975,Mr. Prospector(Usa)
0000994286,Aiamupikaichi,0000729458,Kingukamehameha,0000448807,Shienku(Gb),0000347989,Kingmambo(Usa),0000347622,Zafonic(Usa)
0000995383,Aiamumaririn,0000324971,Manhattankafe,0000634651,Hishishirubaameido(Usa),0000333862,Sandeesairensu(Usa),0000347814,Silver Deputy(Can)
0000208468,Aiankuroo,0000333766,Roodozakiyanonzu(Usa),0000127423,Hironodairin,0000336130,Cannonade(Usa),0000333605,Shiyanpenchiyaarii(Usa)
0001184512,Aianteeraa,0000619768,Goorudoaryuuru,0000325102,Ootamuburiizu,0000333862,Sandeesairensu(Usa),0000333901,Teinbaakantorii(Usa)
0000989862,Aiandeyuuku,0000375505,Suueputooovaaboodo(Usa),0000286881,Tenpesutokeesu,0000361855,Endosuuiipu(Usa),0000333862,Sandeesairensu(Usa)
0000316536,Aianriaritei,0000333862,Sandeesairensu(Usa),0000383289,Debiruzuburaido(Usa),0000335154,Halo(Usa),0000334731,Caro(Ire)
0000991309,Aianrukku,0000316565,Adomaiyabosu,0000309147,Rukadansu,0000333862,Sandeesairensu(Usa),0000333887,Hekutaapurotekutaa(Usa)
0001149044,Aioshiruken,0000774786,Vuriru(Aus),0000292302,Memoriijueru,0000333862,Sandeesairensu(Usa),0000347636,Aamijaa(Gb)
0000708203,Aishiisuzuka,0000333862,Sandeesairensu(Usa),0000263075,Aishingusuzuka(Usa),0000335154,Halo(Usa),0000341551,Dayjur(Usa)
0000238960,Aisudooru,0000333695,Sara Hotsutosupaaku(Ire),0000464795,Misuchiradeito,0000334285,Habitat(Usa),0000466760,Ara Goorudenfuyuuchiyafuaia(Usa)
0001207712,Aisufiyorudo,0000321282,Kurisutowainingu(Usa),0001107185,Ratoonuinpakuto,0000359332,Towainingu(Usa),0000742976,Diipuinpakuto
0000327963,Aisufoorisu,0000214562,Sutaaobukojiin(Usa),0000254337,Majikkutatchi,0000337423,Cozzene(Usa),0000182479,Kyaroruhausu(Ire)
0000988523,Aizuobuzoro,0000700008,Shinborikurisuesu(Usa),0000258043,Misuteikkuaizu,0000336209,Kris S.(Usa),0000337552,Eastern Echo(Usa)
0000000563,Aidaho,0000333158,Daioraito(Gb),0000000096,Dainikanadeangaaru,0000334791,Diophon(Gb),0000332990,Tourunusoru(Gb)
0001089072,Aiteigoorudo,0000286968,Suteigoorudo,0000294725,Toukyuuabii,0000333862,Sandeesairensu(Usa),0000333894,Komandaainchiifu(Gb)
0001093922,Aiteiteioo,0000743734,Muunbaraddo(Ire),0000705734,Roorerudefii,0000263172,Singspiel(Ire),0000362599,Ramutara(Usa)
0000885696,Aiteitoppu,0000255813,Mayanotoppugan,0000294725,Toukyuuabii,0000333844,Buraianzutaimu(Usa),0000333894,Komandaainchiifu(Gb)
0000320781,Aiteiisuwaroo,0000333873,Maakuobudisuteinkushon(Gb),0000217635,Suifutokuin,0000335911,Known Fact(Usa),0000333677,Suifutosuwaroo(Usa)
0000240854,Ainogureesu,0000333785,Kaahowaito(Ire),0000180703,Ainopurinsesu,0000334731,Caro(Ire),0000069360,Maruzensukii
0000613150,Ainoburiizu,0000340630,Burakkutaiafeaa(Ire),0000237605,Soyokaze(Usa),0000336395,Miswaki(Usa),0000336769,Topsider(Usa)
0001094329,Aifaasongu,0000760831,Songuobuuindo,0000722290,Aifaapegasasu,0000299155,Erukondorupasaa(Usa),0000337848,Dehia(Usa)
0000888086,Aifaahakuoo,0000275436,Batorurain(Usa),0000323682,Aifaayuki,0000337527,Ojijian(Usa),0000358543,Kaanegii(Ire)
0000722138,Aifaafukuoo,0000192967,Kakoiishiizu(Usa),0000315764,Aifaarumi,0000336305,Alydar(Usa),0000340413,Shanhai(Usa)
0001167051,Aifaapuritei,0000801496,Adomaiyaoora,0000317503,Yamanoravurii,0000324933,Agunesutakion,0000340413,Shanhai(Usa)
0001047963,Aifaamaachisu,0000621944,Marienbaado(Ire),0000702675,Burijjiheddo,0000336202,Caerleon(Usa),0000333769,Paakuriijiento(Can)
0000701724,Aipoppaa,0000179021,Satsukaabooi,0000286926,Sandeeai,0000333664,Deikutasu(Fr),0000333862,Sandeesairensu(Usa)
0001090426,Aimuhiaa,0000372825,Purisaisuendo(Usa),0000316845,Ikeikemonchitchi,0000361855,Endosuuiipu(Usa),0000337424,Deinhiru(Usa)
0001109443,Aimuyuaazu,0000626942,Faruburavu(Ire),0000755955,Seshiruburuusu,0000337427,Fairy King(Usa),0000299155,Erukondorupasaa(Usa)
0001149825,Airain,0000805347,Roorerugereiro,0000317332,Roorerushain,0000294840,Kinguheiroo,0000333894,Komandaainchiifu(Gb)
0001108047,Airaburiri,0000369639,Sutoravinsukii(Usa),0000728517,Chiikiigaaruzu,0000336085,Nureyev(Usa),0000359332,Towainingu(Usa)
0000302921,Airandoooja,0000161740,Toniibin(Ire),0000144163,Airandobiinasu,0000336378,Kanpara(Gb),0000333635,Riifuoo(Gb)
0000852618,Airandofasshon,0000362890,Petionville(Usa),0000852619,Danzigs Fashion(Usa),0000337444,Seeking The Gold(Usa),0000849832,A Native Danzig(Usa)
0000891170,Airisumorea,0000325977,Shounankanpu,0000701191,Yuaadikuto,0000225628,Sakurabakushin'Oo,0000340653,Hausubasutaa(Usa)
0001089097,Airutonbaroozu,0000324933,Agunesutakion,0000295365,Purima,0000333862,Sandeesairensu(Usa),0000161740,Toniibin(Ire)
0000708823,Airubiibakku,0000179021,Satsukaabooi,0000199902,Buratsudosupensaa,0000333664,Deikutasu(Fr),0000333582,Koindoshirubaa(Usa)
0000742986,Airuravagein,0000299155,Erukondorupasaa(Usa),0000287775,Tokioriariteii(Usa),0000347989,Kingmambo(Usa),0000337483,Meadowlake(Usa)
0000988704,Airenberuku,0000314130,Goorudoheiroo,0000262211,Toppuairen,0000333862,Sandeesairensu(Usa),0000161740,Toniibin(Ire)
0000730517,Ain'Oosen,0000337436,Rasutotaikuun(Ire),0000187020,Riarudoriimu,0000336129,Toraimaibesuto(Usa),0000333707,Riarushiyadai(Usa)
0000613386,Ainkuraimaa,0000333886,Sukyan(Usa),0000246188,Haroouesuto,0000335975,Mr. Prospector(Usa),0000333665,Mogami(Fr)
0000801459,Ainfasutaa,0000337421,Afuriito(Can),0000274880,Supurasshukuin,0000335975,Mr. Prospector(Usa),0000161740,Toniibin(Ire)
0000891980,Ainrakusu,0000274883,Dansuinzadaaku,0000808411,Sutaazuinhaaaizu(Ire),0000333862,Sandeesairensu(Usa),0000337445,Woodman(Usa)
0001194171,Aivanhou,0000769391,Soldier Hollow(Gb),0001194169,Indigo Girl(Ger),0000341850,In The Wings(Gb),0000361135,Sternkonig(Ire)
0001095571,Aiviiriigu,0000701712,Rinkaan,0000737205,Kyaratto,0000333862,Sandeesairensu(Usa),0000362799,Furenchidepyutei(Usa)
0001218817,Auiruauei,0001106251,Jasutauei,0001042633,Uirupawaa,0000722158,Haatsukurai,0000729458,Kingukamehameha
0001174414,Aueiku,0000742976,Diipuinpakuto,0001051964,Ooruzaueibeibii(Usa),0000333862,Sandeesairensu(Usa),0000369314,Grand Slam(Usa)
0001122413,Auoodii,0000325200,Jangurupoketto,0000706207,Hevunriiromansu,0000161740,Toniibin(Ire),0000333862,Sandeesairensu(Usa)
0000736868,Autoobusaito,0000333862,Sandeesairensu(Usa),0000248772,Shisutaasono,0000335154,Halo(Usa),0000333848,Nasurueruarabu(Usa)
0001126615,Autoobushadou,0000722158,Haatsukurai,0000899516,Runbarokka(Ire),0000333862,Sandeesairensu(Usa),0000361698,Sri Pekan(Usa)
0000888273,Autokuratooru,0000225628,Sakurabakushin'Oo,0000325073,Tsuariinu,0000145106,Sakurayutakaoo,0000201489,Mejiroraian
0000119530,Autodisutansu,0000061253,Toushiyoubooi,0000379196,Daigohakuriyuu,0000333299,Tesukobooi(Gb),0000333242,Gabadooru(Fr)
アウトライアーズ,Autoraiaazu,,,,,,,,
アウヤンテプイ,Auyantepui,,,,,,,,
0001192790,Aeroritto,0000615577,Kurofune(Usa),0001120903,Asuterikkusu,0000362799,Furenchidepyutei(Usa),0000701577,Neoyunivaasu
0000760204,Aerooza,0000362799,Furenchidepyutei(Usa),0000316262,Asupenriifu,0000338072,Deputy Minister(Can),0000333862,Sandeesairensu(Usa)
0001191051,Aoarashi,0000714301,Arudebaranⅱ(Usa),0001094388,Harikeentama,0000335975,Mr. Prospector(Usa),0000615577,Kurofune(Usa)
0001168166,Aoisanshain,0000725485,Daiwamejaa,0000619915,Tsuuobuhaato,0000333862,Sandeesairensu(Usa),0000203356,Mejiromakkuiin
0001170918,Aoipurinsesu,0000729458,Kingukamehameha,0000769578,Shirubaatorein,0000347989,Kingmambo(Usa),0000263172,Singspiel(Ire)
0001188252,Akaka,0000615577,Kurofune(Usa),0000853130,Kuiinkaafumanu,0000362799,Furenchidepyutei(Usa),0000372784,Kinguzubesuto(Usa)
0001138184,Akaneiro,0000615577,Kurofune(Usa),0000729239,Machikaneenjiiro,0000362799,Furenchidepyutei(Usa),0000333862,Sandeesairensu(Usa)
0000242923,Akari,0000333737,Riifuaamatsudonesu(Gb),0000119206,Hoorairedee,0000334047,Mill Reef(Usa),0000333513,Daiatomu(Gb)
0000242133,Akariaidoru,0000333640,Bureivuesutorooman(Usa),0000155623,Uootaaaidoru,0000334001,Never Bend(Usa),0000333667,Taagowaisu(Usa)
0000453788,Akansasu,0000004481,Sara Uirudeiiru,0000004013,Misusekai,0000334586,Wilwyn(Gb),0000333082,Sara Toshishiro
0001313023,Agasa,0001141719,Mikkiiairu,0001124062,Mainehappii,0000742976,Diipuinpakuto,0000333844,Buraianzutaimu(Usa)
0001217941,Agarasu,0000722797,Burakkutaido,0000989875,Rosshienowaaru,0000333862,Sandeesairensu(Usa),0000287600,Burakkuhooku(Gb)
0000798792,Akikusakuin,0000294840,Kinguheiroo,0000224648,Akikusa,0000336853,Danshingubureevu(Usa),0000333707,Riarushiyadai(Usa)
0001156726,Akitokuressento,0000731452,Uooenburemu(Usa),0000996967,Teikkurupinku,0000362883,Our Emblem(Usa),0000362799,Furenchidepyutei(Usa)
0001140078,Akinokurinchi,0000615577,Kurofune(Usa),0000788431,Taitooku(Usa),0000362799,Furenchidepyutei(Usa),0000340630,Burakkutaiafeaa(Ire)
0001045196,Akinoguroobu,0000256512,Maaberasusandee,0000326667,Umenokotobuki,0000333862,Sandeesairensu(Usa),0000336862,Guruumudansaa(Usa)
0000885955,Akinojabu,0000333874,Jieidorobarii(Usa),0000298304,Happiidoriimaa,0000335975,Mr. Prospector(Usa),0000333544,Noozanteesuto(Can)
0000805785,Akinopanchi,0000333846,Kingugurooriasu(Usa),0000328095,Reddobureizu,0000336724,Naevus(Usa),0000333757,Nooriyuuto(Fr)
0000880954,Akinoreddosutaa,0000361387,Swain(Ire),0000406252,Absurde(Fr),0000342649,Nashwan(Usa),0000336430,Green Desert(Usa)
0000730960,Akuirejia,0000337550,Footeinainaa(Usa),0000187154,Rojiita,0000335975,Mr. Prospector(Usa),0000333608,Mirujiyooji(Usa)
0000756067,Akushion,0000333862,Sandeesairensu(Usa),0000263087,Gureitesutohittsu(Usa),0000335154,Halo(Usa),0000336397,Dixieland Band(Usa)
0000201737,Akushonsutaa,0000098122,Anbaashiyadai,0000125467,Dainasukitsupaa,0000333544,Noozanteesuto(Can),0000333492,Erusentauro(Arg)
0000304805,Akuserareeto,0000333870,Feajajjimento(Usa),0000130235,Takenokurinetsuku,0000335203,Alleged(Usa),0000333299,Tesukobooi(Gb)
0000804256,Akuserukafe,0000324971,Manhattankafe,0000310644,Guriin'Eran(Usa),0000333862,Sandeesairensu(Usa),0000337848,Dehia(Usa)
0001042216,Akuteibyuutei,0000849057,Bago(Fr),0000279165,Fandoriobokko,0000342649,Nashwan(Usa),0000333770,Watsusurutatsuchi(Usa)
0000732965,Akuteibuakuto,0000274883,Dansuinzadaaku,0000213963,Akuteiburedii,0000333862,Sandeesairensu(Usa),0000333544,Noozanteesuto(Can)
0000318808,Akuteibubaio,0000339572,Operahausu(Gb),0000242697,Roiyarubaio,0000336572,Sadler'S Wells(Usa),0000140567,Shinborirudorufu
0001157375,Akuteibuminoru,0000743908,Sutachuuoburibatei(Usa),0001050119,Pienaamazon,0000337102,Storm Cat(Usa),0000324933,Agunesutakion
0000619859,Akutonachurarii,0000333862,Sandeesairensu(Usa),0000158545,Dainaakutoresu,0000335154,Halo(Usa),0000333544,Noozanteesuto(Can)
0000742929,Akureimu,0000293624,Supesharuuiiku,0000298384,Akanpurisshu,0000333862,Sandeesairensu(Usa),0000161740,Toniibin(Ire)
0000754970,Akurosuzaheibun,0000262443,Fujikiseki,0000247152,Takkusuheibun,0000333862,Sandeesairensu(Usa),0000336305,Alydar(Usa)
0000316280,Agunesuarashi,0000333862,Sandeesairensu(Usa),0000404767,Eiriinzumoomento(Usa),0000335154,Halo(Usa),0000339620,For The Moment(Usa)
0000754953,Agunesuaaku,0000324933,Agunesutakion,0000247092,Berusezon,0000333862,Sandeesairensu(Usa),0000333809,Berifua(Ire)
0001093456,Agunesuuisshu,0000225628,Sakurabakushin'Oo,0000701451,Agunesushisutaa,0000145106,Sakurayutakaoo,0000274883,Dansuinzadaaku
0000061406,Agunesuuin,0000333374,Fuabaaji(Fr),0000002130,Ra・Fuudoru,0000334436,Princely Gift(Gb),0000333075,Purimero(Gb)
0000242409,Agunesuuingu,0000333830,Auzaaru(Usa),0000124921,Agunesuchiifu,0000336154,Shergar(Gb),0000333535,Toraibaruchiifu(Gb)
0001123667,Agunesukizuna,0000324933,Agunesutakion,0000733285,Agunesubaraado,0000333862,Sandeesairensu(Usa),0000362819,Heneshii(Usa)
0000988179,Agunesukuikku,0000299078,Agunesuwaarudo(Usa),0000247243,Meroofuruutsu,0000336082,Danzig(Usa),0000335154,Halo(Usa)
0001033846,Agunesukurisutaru,0000337444,Seeking The Gold(Usa),0001003786,Shawklit Mint(Usa),0000335975,Mr. Prospector(Usa),0000340067,Air Forbes Won(Usa)
0000634449,Agunesushiranui,0000333862,Sandeesairensu(Usa),0000233121,Airisshudansu,0000335154,Halo(Usa),0000161740,Toniibin(Ire)
0000732130,Agunesujiedai,0000299078,Agunesuwaarudo(Usa),0000424554,Rakkiipaishiizu(Can),0000336082,Danzig(Usa),0000336770,Crafty Prospector(Usa)
0000882983,Agunesusutaachi,0000274914,Baburugamuferoo,0000242410,Agunesuribu,0000333862,Sandeesairensu(Usa),0000333821,Rivuria(Usa)
0000325753,Agunesusutoomu,0000340556,Joriizuheiroo(Usa),0000223021,Agunesudoresu,0000335154,Halo(Usa),0000147426,Mirugurorii
0001048607,Agunesusupekutoru,0000321138,Agunesudejitaru(Usa),0000722213,Agunesuchaamuzu,0000336770,Crafty Prospector(Usa),0000340630,Burakkutaiafeaa(Ire)
0000316387,Agunesusupesharu,0000333862,Sandeesairensu(Usa),0000383129,Mirureesaa(Usa),0000335154,Halo(Usa),0000334064,Le Fabuleux(Fr)
0000626086,Agunesusonikku,0000361396,Unbridled'S Song(Usa),0000395454,Shelia Dacre(Usa),0000340629,Unbridled(Usa),0000336085,Nureyev(Usa)
0000298397,Agunesuchanpu,0000333862,Sandeesairensu(Usa),0000383365,Arutania(Can),0000335154,Halo(Usa),0000335224,Ruritania(Usa)
0001100822,Agunesuteinkuru,0000372708,Giant'S Causeway(Usa),0000419962,Morning Devotion(Usa),0000337102,Storm Cat(Usa),0000336350,Affirmed(Usa)
0000321138,Agunesudejitaru,0000336770,Crafty Prospector(Usa),0000397887,Chancey Squaw(Usa),0000335975,Mr. Prospector(Usa),0000337339,Chief'S Crown(Usa)
0000750255,Agunesutorejaa,0000333862,Sandeesairensu(Usa),0000308929,Agunesusereenee,0000335154,Halo(Usa),0000161740,Toniibin(Ire)
0000262333,Agunesudoriimu,0000333856,Boozamu(Nz),0000125452,Dainakiyandei,0000333962,Zamazaan(Fr),0000333374,Fuabaaji(Fr)
0000988734,Agunesuhaiyaa,0000324933,Agunesutakion,0000262337,Agunesuhiroin,0000333862,Sandeesairensu(Usa),0000098122,Anbaashiyadai
0000733991,Agunesuhatto,0000274883,Dansuinzadaaku,0000384275,Nokona(Fr),0000333862,Sandeesairensu(Usa),0000337427,Fairy King(Usa)
0000308943,Agunesupaatonaa,0000333862,Sandeesairensu(Usa),0000404767,Eiriinzumoomento(Usa),0000335154,Halo(Usa),0000339620,For The Moment(Usa)
0001173438,Agunesuforute,0001115148,Haabinjaa(Gb),0000995536,Agunesuriisu,0000372531,Dansili(Gb),0000362799,Furenchidepyutei(Usa)
0000316266,Agunesufuraito,0000333862,Sandeesairensu(Usa),0000199926,Agunesufuroora,0000335154,Halo(Usa),0000333637,Roiyarusukii(Usa)
0000618551,Agunesubureibu,0000362599,Ramutara(Usa),0000168213,Agunesushiyareedo,0000333996,Nijinsky(Can),0000333667,Taagowaisu(Usa)
0000619921,Agunesupuranetto,0000333862,Sandeesairensu(Usa),0000383827,Pointeddopasu(Gb),0000335154,Halo(Usa),0000336087,Kris(Gb)
0000750288,Agunesuherumesu,0000299155,Erukondorupasaa(Usa),0000242410,Agunesuribu,0000347989,Kingmambo(Usa),0000333821,Rivuria(Usa)
0000619788,Agunesupointo,0000237704,Howaitomazuru(Gb),0000241990,Agunesupareedo,0000336853,Danshingubureevu(Usa),0000114852,Banbuuatorasu
0000799881,Agunesumakushimamu,0000324933,Agunesutakion,0000247094,Easharon,0000333862,Sandeesairensu(Usa),0000333544,Noozanteesuto(Can)
0001139529,Agunesuminittsu,0000299089,Gurasuwandaa(Usa),0000757230,Agunesumajikaru,0000336890,Silver Hawk(Usa),0000324933,Agunesutakion
0000891192,Agunesuminuetto,0000316266,Agunesufuraito,0000701452,Agunesushirukii,0000333862,Sandeesairensu(Usa),0000237704,Howaitomazuru(Gb)
0000722221,Agunesurazuberi,0000298391,Eajihaado,0000286847,Agunesumineruba,0000145106,Sakurayutakaoo,0000161740,Toniibin(Ire)
0000887573,Agunesuranappu,0000324933,Agunesutakion,0000316864,Footeieesu,0000333862,Sandeesairensu(Usa),0000337550,Footeinainaa(Usa)
0001043796,Agunesuwarutsu,0000701668,Zennoroburoi,0000309035,Meruroosuuiito,0000333862,Sandeesairensu(Usa),0000333887,Hekutaapurotekutaa(Usa)
0001140660,Agurippaabaio,0000626923,Chichikasutenango(Fr),0000806271,Songubaado,0000361696,Smadoun(Fr),0000274883,Dansuinzadaaku
0000801562,Agureaaburu,0000324933,Agunesutakion,0000275639,Fabirasurafuin(Fr),0000333862,Sandeesairensu(Usa),0000336184,Fabulous Dancer(Usa)
0001143346,Agun,0000369336,Indian Charlie(Usa),0001143109,Mama Tia(Usa),0000339710,In Excess(Ire),0000341849,Carson City(Usa)
0000323729,Asakadifiito,0000225913,Paradaisukuriiku(Usa),0000383352,Supuriimukuiin(Usa),0000336421,Irish River(Fr),0000336305,Alydar(Usa)
0000326156,Asakabureivurii,0000336853,Danshingubureevu(Usa),0000211455,Misubeiburijji,0000334968,Lyphard(Usa),0000333722,Rashianruuburu(Usa)
0000703716,Asakamaguma,0000340630,Burakkutaiafeaa(Ire),0000186956,Kyouwamaguma,0000336395,Miswaki(Usa),0000333544,Noozanteesuto(Can)
0000704376,Asaginu,0000340528,Jienerasu(Ire),0000383903,Shiitoushainingushii(Usa),0000336202,Caerleon(Usa),0000337092,Devil'S Bag(Usa)
0000198366,Asagirijoo,0000333686,Uoroo(Ire),0000124699,Hiriufubuki,0000334681,Wolver Hollow(Gb),0000333485,Don(Ity)
0000626082,Asakusakininaru,0000347989,Kingmambo(Usa),0000431550,Jump With Joy(Usa),0000335975,Mr. Prospector(Usa),0000336208,Linkage(Usa)
0000804024,Asakusakingusu,0000237704,Howaitomazuru(Gb),0000308952,Kuruupiasutaa,0000336853,Danshingubureevu(Usa),0000333862,Sandeesairensu(Usa)
0001228768,Asakusagenki,0000749811,Stormy Atlantic(Usa),0000792062,Amelia(Usa),0000337102,Storm Cat(Usa),0000336397,Dixieland Band(Usa)
0000730871,Asakusasairen,0000333862,Sandeesairensu(Usa),0000444467,Renⅱ(Ire),0000335154,Halo(Usa),0000340183,Bob Back(Usa)
0000224308,Asakusasupotto,0000114852,Banbuuatorasu,0000157430,Tairosu,0000333578,Jimufurenchi(Usa),0000333597,Yamanin(Usa)
0000758656,Asakusazettoki,0000287925,Taikishatoru(Usa),0000298461,Eainsensu,0000337092,Devil'S Bag(Usa),0000333862,Sandeesairensu(Usa)
0000890842,Asakusadandi,0000262443,Fujikiseki,0000619834,Herusuuooru,0000333862,Sandeesairensu(Usa),0000365099,Erishio(Fr)
0001119914,Asakusateiara,0000742976,Diipuinpakuto,0000321305,Mirugurein(Gb),0000333862,Sandeesairensu(Usa),0000342688,Polish Precedent(Usa)
0000704212,Asakusaden'En,0000263172,Singspiel(Ire),0000439039,Howaitouootaaafea(Gb),0000341850,In The Wings(Gb),0000337496,Machiavellian(Usa)
0001043128,Asakusamarinba,0000701668,Zennoroburoi,0000298415,Koorumiisuun,0000333862,Sandeesairensu(Usa),0000336348,Rifaazuuisshu(Fr)
0000723458,Asakusamusutangu,0000365957,Doriimuueru(Fr),0000210605,Kakuterudoresu,0000336572,Sadler'S Wells(Usa),0000333664,Deikutasu(Fr)
0000727917,Asakusayuutopia,0000274883,Dansuinzadaaku,0000307255,Bitsukiiroiyaru,0000333862,Sandeesairensu(Usa),0000225913,Paradaisukuriiku(Usa)
0000804596,Asateisubooi,0000182480,Asateisu(Usa),0000315593,Hokutoriberute,0000336769,Topsider(Usa),0000339572,Operahausu(Gb)
0000027810,Asahiraijingu,0000006957,Raijingumasaru,0000008183,Tsuruhomare,0000333115,Raijingufureemu(Ire),0000003053,Goorudoaroo
0001206152,Ashakadesshu,0000885246,Aanesutorii,0001042208,Yumenotokimeki,0000299089,Gurasuwandaa(Usa),0000256512,Maaberasusandee
0001187382,Ashakarian,0001114985,Samaabaado(Usa),0000762428,Shikkufaitaa,0000852542,Birdstone(Usa),0000333887,Hekutaapurotekutaa(Usa)
0000743962,Ashudaun'Ekusupuresu,0000362536,Ashkalani(Ire),0000743963,Indian Express(Gb),0000337101,Sovietosutaa(Usa),0000342656,Indian Ridge(Ire)
0000737055,Ashuvin,0000284831,Shirukujasuteisu,0000286523,Furuburaddo,0000333844,Buraianzutaimu(Usa),0000115432,Ratsukiikiyasuto
0001177896,Ajiaekusupuresu,0001028940,Heniihyuuzu(Usa),0001069254,Ranningubobukyattsu(Usa),0000362819,Heneshii(Usa),0000369565,Running Stag(Usa)
0000755284,Ajianteikku,0000333769,Paakuriijiento(Can),0000253476,Fujinobanna,0000336132,Vice Regent(Can),0000333593,Ratsukiisoburin(Usa)
0001117334,Ajasutomento,0000298971,Maineruravu(Usa),0000212695,Buruubeiburijji,0000337444,Seeking The Gold(Usa),0000333737,Riifuaamatsudonesu(Gb)
0000723355,Ajudimitsuoo,0000333872,Ajudikeeteingu(Usa),0000280312,Orimitsukinen,0000336082,Danzig(Usa),0000333822,Jiyatsujianjieruuchi(Usa)
0001173612,Ajuururoozu,0001046333,Vikutowaarupisa,0000999178,Vianroozu(Fr),0000701577,Neoyunivaasu,0000714374,Sevres Rose(Ire)
0001043365,Asukakurichan,0000319426,Sutaaringuroozu,0000303246,Rooreruwarutsu,0000337421,Afuriito(Can),0000169443,Dainaretaa
0001042007,Asukatoppuredi,0000316565,Adomaiyabosu,0000273943,Taganoshaadi,0000333862,Sandeesairensu(Usa),0000337447,Shaadii(Usa)
0001139940,Asukanoroman,0000321138,Agunesudejitaru(Usa),0000762632,Asukanohimiko,0000336770,Crafty Prospector(Usa),0000361351,Tabasukokyatto(Usa)
0001154897,Asukabiren,0000722797,Burakkutaido,0000806647,Suueputorejiina,0000333862,Sandeesairensu(Usa),0000375505,Suueputooovaaboodo(Usa)
0000328153,Asukukomandaa,0000333894,Komandaainchiifu(Gb),0000260767,Eiburukagura,0000336853,Danshingubureevu(Usa),0000333874,Jieidorobarii(Usa)
0000705564,Asukujubirii,0000333894,Komandaainchiifu(Gb),0000284129,Asukufantajii,0000336853,Danshingubureevu(Usa),0000161740,Toniibin(Ire)
0000803117,Asukudepyutei,0000362799,Furenchidepyutei(Usa),0000298451,Marukakomachi,0000338072,Deputy Minister(Can),0000333862,Sandeesairensu(Usa)
0001096044,Asutaauingu,0000321282,Kurisutowainingu(Usa),0000755622,Hisakuiin,0000359332,Towainingu(Usa),0000324933,Agunesutakion
0001169996,Asutaasamuson,0000760084,Meishousamuson,0000742734,Adomaiyamadamu,0000339572,Operahausu(Gb),0000333862,Sandeesairensu(Usa)
0000901660,Asutaatorippii,0000621146,Trippi(Usa),0000775998,Chi Sa(Can),0000361855,Endosuuiipu(Usa),0000339781,Bold Ruckus(Usa)
0001252433,Asutaapegasasu,0000372708,Giant'S Causeway(Usa),0001244428,R Heat Lightning(Usa),0000337102,Storm Cat(Usa),0000621146,Trippi(Usa)
0001172231,Asutoraenburemu,0000725485,Daiwamejaa,0000886892,Burakkuenburemu,0000333862,Sandeesairensu(Usa),0000731452,Uooenburemu(Usa)
0001096863,Asutororojii,0000324933,Agunesutakion,0000982262,Aakiorojii(Usa),0000333862,Sandeesairensu(Usa),0000337444,Seeking The Gold(Usa)
0000801522,Asutonmaachan,0000308300,Adomaiyakojiin,0000275434,Rasuringukapusu(Usa),0000337423,Cozzene(Usa),0000337445,Woodman(Usa)
0000885348,Asudoukuuru,0000325200,Jangurupoketto,0000287818,Airisshukaari(Ire),0000161740,Toniibin(Ire),0000336202,Caerleon(Usa)
0000750359,Asupirinsunoo,0000299155,Erukondorupasaa(Usa),0000237705,Sukiiparadaisu(Usa),0000347989,Kingmambo(Usa),0000334968,Lyphard(Usa)
0000117253,Asupekuto,0000333470,Ramu(Usa),0000381913,Saniitotsupu,0000334258,Fleet Nasrullah(Usa),0000333447,Bonmoo(Fr)
